"season","week","total","total_result","tm_home","tm_away","line_home","pts_home","pts_away","tm_winner_straight","tm_winner_spread"
2011,15,47,"under","TB","DAL",7,15,31,"DAL","DAL"
2011,15,45.5,"under","HOU","CAR",-6,13,28,"CAR","CAR"
2011,15,37.5,"under","ARI","CLE",-6.5,20,17,"ARI","CLE"
2011,15,41.5,"under","IND","TEN",6.5,27,13,"IND","IND"
2011,15,47.5,"over","DEN","NE",7.5,23,41,"NE","NE"
2011,15,46,"under","KC","GB",11.5,19,14,"KC","KC"
2011,15,40.5,"over","BUF","MIA",-1.5,23,30,"MIA","MIA"
2011,15,53.5,"over","MIN","NO",7.5,20,42,"NO","NO"
2011,15,44,"over","PHI","NYJ",-3,45,19,"PHI","PHI"
2011,15,47.5,"over","OAK","DET",1.5,27,28,"DET","OAK"
2011,15,39,"under","STL","CIN",7,13,20,"CIN","na"
2011,15,44,"over","SD","BAL",2.5,34,14,"SD","SD"
2011,15,35,"over","CHI","SEA",-3.5,14,38,"SEA","SEA"
2011,15,46.5,"under","NYG","WAS",-6,10,23,"WAS","WAS"
2011,15,37,"under","SF","PIT",-3,20,3,"SF","SF"
2011,16,40.5,"under","IND","HOU",7,19,16,"IND","IND"
2011,16,43.5,"over","BUF","DEN",3,40,14,"BUF","BUF"
2011,16,38,"under","BAL","CLE",-11,20,14,"BAL","CLE"
2011,16,41,"under","CIN","ARI",-4,23,16,"CIN","CIN"
2011,16,50,"under","DAL","PHI",2.5,7,20,"PHI","PHI"
2011,16,53,"under","DET","SD",1,38,10,"DET","DET"
2011,16,38.5,"over","TEN","JAX",-8.5,23,17,"TEN","JAX"
2011,16,49.5,"over","NE","MIA",-7.5,27,24,"NE","MIA"
2011,16,43,"over","WAS","MIN",-6,26,33,"MIN","MIN"
2011,16,46,"under","NYJ","NYG",-3,14,29,"NYG","NYG"
2011,16,43,"under","KC","OAK",-3,13,16,"OAK","OAK"
2011,16,34,"under","PIT","STL",-10,27,0,"PIT","PIT"
2011,16,37,"under","SEA","SF",2.5,17,19,"SF","SEA"
2011,16,48,"over","CAR","TB",-7.5,48,16,"CAR","CAR"
2011,16,42,"over","GB","CHI",-13,35,21,"GB","GB"
2011,16,52.5,"over","NO","ATL",-7,45,16,"NO","NO"
2011,17,50,"over","NE","BUF",-10,49,21,"NE","NE"
2011,17,55,"over","NO","CAR",-7,45,17,"NO","NO"
2011,17,42,"under","MIN","CHI",-2.5,13,17,"CHI","CHI"
2011,17,38,"over","CIN","BAL",2.5,16,24,"BAL","BAL"
2011,17,33,"under","CLE","PIT",7,9,13,"PIT","CLE"
2011,17,37,"under","JAX","IND",-3,19,13,"JAX","JAX"
2011,17,47.5,"under","NYG","DAL",-3,31,14,"NYG","NYG"
2011,17,42,"over","GB","DET",6.5,45,41,"GB","GB"
2011,17,38.5,"over","HOU","TEN",2,22,23,"TEN","HOU"
2011,17,37.5,"under","DEN","KC",-2,3,7,"KC","KC"
2011,17,39,"under","MIA","NYJ",-2,19,17,"MIA","na"
2011,17,34.5,"over","STL","SF",12.5,27,34,"SF","STL"
2011,17,48.5,"over","OAK","SD",-3,26,38,"SD","SD"
2011,17,40.5,"over","ARI","SEA",-2.5,23,20,"ARI","ARI"
2011,17,45,"over","ATL","TB",-9.5,45,24,"ATL","ATL"
2011,17,44.5,"under","PHI","WAS",-7,34,10,"PHI","PHI"
2011,18,38,"over","HOU","CIN",-4,31,10,"HOU","HOU"
2011,18,60,"over","NO","DET",-10.5,45,28,"NO","NO"
2011,18,48,"under","NYG","ATL",-3,24,2,"NYG","NYG"
2011,18,34,"over","DEN","PIT",7.5,29,23,"DEN","DEN"
2011,19,50,"over","NE","DEN",-13.5,45,10,"NE","NE"
2011,19,47,"over","SF","NO",3.5,36,32,"SF","SF"
2011,19,37.5,"under","BAL","HOU",-8,20,13,"BAL","HOU"
2011,19,54.5,"over","GB","NYG",-8,20,37,"NYG","NYG"
2011,20,41.5,"under","SF","NYG",-2,17,20,"NYG","NYG"
2011,20,50,"under","NE","BAL",-7,23,20,"NE","BAL"
2011,21,53.5,"under","NE","NYG",-3,17,21,"NYG","NYG"
2012,1,46,"under","NYG","DAL",-4,17,24,"DAL","DAL"
2012,1,39,"over","NYJ","BUF",-3,48,28,"NYJ","NYJ"
2012,1,42,"under","CLE","PHI",9.5,16,17,"PHI","CLE"
2012,1,42.5,"over","CHI","IND",-10,41,21,"CHI","CHI"
2012,1,41,"under","ARI","SEA",3,20,16,"ARI","ARI"
2012,1,38,"over","MIN","JAX",-3.5,26,23,"MIN","JAX"
2012,1,43,"over","KC","ATL",2.5,24,40,"ATL","ATL"
2012,1,41.5,"under","HOU","MIA",-13.5,30,10,"HOU","HOU"
2012,1,48,"under","TEN","NE",6.5,13,34,"NE","NE"
2012,1,45.5,"over","DEN","PIT",-2,31,19,"DEN","DEN"
2012,1,46.5,"over","DET","STL",-9,27,23,"DET","STL"
2012,1,46.5,"over","GB","SF",-5.5,22,30,"SF","SF"
2012,1,45.5,"under","TB","CAR",3,16,10,"TB","TB"
2012,1,50.5,"over","NO","WAS",-9,32,40,"WAS","WAS"
2012,1,43,"over","BAL","CIN",-7,44,13,"BAL","BAL"
2012,1,47.5,"under","OAK","SD",-1,14,22,"SD","SD"
2012,2,51,"under","GB","CHI",-5.5,23,10,"GB","GB"
2012,2,54,"over","CAR","NO",3,35,27,"CAR","CAR"
2012,2,39.5,"over","CIN","CLE",-7,34,27,"CIN","na"
2012,2,45.5,"under","IND","MIN",3,23,20,"IND","IND"
2012,2,47,"under","NE","ARI",-13.5,18,20,"ARI","ARI"
2012,2,46,"push","SF","DET",-7,27,19,"SF","SF"
2012,2,40,"under","JAX","HOU",7,7,27,"HOU","HOU"
2012,2,45,"over","BUF","KC",-3,35,17,"BUF","BUF"
2012,2,41,"over","MIA","OAK",2,35,13,"MIA","MIA"
2012,2,43,"under","PIT","NYJ",-4.5,27,10,"PIT","PIT"
2012,2,43.5,"over","SD","TEN",-6,38,10,"SD","SD"
2012,2,42.5,"over","STL","WAS",3.5,31,28,"STL","STL"
2012,2,47,"push","PHI","BAL",-3,24,23,"PHI","BAL"
2012,2,43,"under","SEA","DAL",3,27,7,"SEA","SEA"
2012,2,43.5,"over","NYG","TB",-8,41,34,"NYG","TB"
2012,2,50.5,"under","ATL","DEN",-3,27,21,"ATL","ATL"
2012,3,49,"under","CAR","NYG",-3,7,36,"NYG","NYG"
2012,3,47.5,"under","SD","ATL",-3,3,27,"ATL","ATL"
2012,3,49.5,"over","WAS","CIN",-3,31,38,"CIN","CIN"
2012,3,45,"under","CLE","BUF",3,14,24,"BUF","BUF"
2012,3,42,"under","ARI","PHI",3,27,6,"ARI","ARI"
2012,3,43.5,"over","DEN","HOU",1.5,25,31,"HOU","HOU"
2012,3,42,"under","IND","JAX",-3,17,22,"JAX","JAX"
2012,3,51.5,"under","NO","KC",-8.5,24,27,"KC","KC"
2012,3,40.5,"over","MIA","NYJ",3,20,23,"NYJ","na"
2012,3,42.5,"under","MIN","SF",7,24,13,"MIN","MIN"
2012,3,48,"over","BAL","NE",-3,31,30,"BAL","NE"
2012,3,47,"over","TEN","DET",4,44,41,"TEN","TEN"
2012,3,45,"over","OAK","PIT",4,34,31,"OAK","OAK"
2012,3,42,"under","CHI","STL",-7,23,6,"CHI","CHI"
2012,3,45.5,"under","DAL","TB",-7,16,10,"DAL","TB"
2012,3,45.5,"under","SEA","GB",3.5,14,12,"SEA","SEA"
2012,4,43.5,"under","BAL","CLE",-11.5,23,16,"BAL","CLE"
2012,4,48.5,"over","BUF","NE",4.5,28,52,"NE","NE"
2012,4,48,"over","ATL","CAR",-7,30,28,"ATL","CAR"
2012,4,45.5,"under","JAX","CIN",-1.5,10,27,"CIN","CIN"
2012,4,43.5,"over","KC","SD",2.5,20,37,"SD","SD"
2012,4,39.5,"over","ARI","MIA",-4,24,21,"ARI","MIA"
2012,4,48.5,"under","DET","MIN",-4,13,20,"MIN","MIN"
2012,4,54,"over","GB","NO",-7.5,28,27,"GB","NO"
2012,4,46.5,"under","PHI","NYG",-1.5,19,17,"PHI","PHI"
2012,4,41,"under","NYJ","SF",4,0,34,"SF","SF"
2012,4,45,"over","HOU","TEN",-13.5,38,14,"HOU","HOU"
2012,4,47,"under","DEN","OAK",-6.5,37,6,"DEN","DEN"
2012,4,39,"under","STL","SEA",2.5,19,13,"STL","STL"
2012,4,45,"over","TB","WAS",-2,22,24,"WAS","WAS"
2012,4,41.5,"over","DAL","CHI",-3,18,34,"CHI","CHI"
2012,5,38,"under","STL","ARI",1.5,17,3,"STL","STL"
2012,5,45,"over","SF","BUF",-10,45,3,"SF","SF"
2012,5,44,"over","NYG","CLE",-8,41,27,"NYG","NYG"
2012,5,49,"over","IND","GB",6.5,30,27,"IND","IND"
2012,5,51.5,"over","NE","DEN",-6,31,21,"NE","NE"
2012,5,40,"over","JAX","CHI",6.5,3,41,"CHI","CHI"
2012,5,47,"under","KC","BAL",6.5,6,9,"BAL","KC"
2012,5,45,"under","CIN","MIA",-3,13,17,"MIA","MIA"
2012,5,44,"under","MIN","TEN",-6,30,7,"MIN","MIN"
2012,5,44,"under","PIT","PHI",-4,16,14,"PIT","PHI"
2012,5,52.5,"over","NO","SD",-3.5,31,24,"NO","NO"
2012,5,42,"under","CAR","SEA",-2,12,16,"SEA","SEA"
2012,5,51,"under","WAS","ATL",3,17,24,"ATL","ATL"
2012,5,41,"under","NYJ","HOU",10,17,23,"HOU","NYJ"
2012,6,43,"over","TEN","PIT",6.5,26,23,"TEN","TEN"
2012,6,44,"under","ARI","BUF",-5,16,19,"BUF","BUF"
2012,6,42,"over","CLE","CIN",2,34,24,"CLE","CLE"
2012,6,44,"push","NYJ","IND",-3,35,9,"NYJ","NYJ"
2012,6,45,"over","BAL","DAL",-3,31,29,"BAL","DAL"
2012,6,47.5,"over","PHI","DET",-3.5,23,26,"DET","DET"
2012,6,46.5,"over","HOU","GB",-4,24,42,"GB","GB"
2012,6,39.5,"over","TB","KC",-5,38,10,"TB","TB"
2012,6,46.5,"under","SF","NYG",-7,3,26,"NYG","NYG"
2012,6,49,"under","ATL","OAK",-10,23,20,"ATL","OAK"
2012,6,38,"under","MIA","STL",-5,17,14,"MIA","STL"
2012,6,42.5,"over","SEA","NE",4,24,23,"SEA","SEA"
2012,6,44,"over","WAS","MIN",2,38,26,"WAS","WAS"
2012,6,47.5,"over","SD","DEN",0,24,35,"DEN","DEN"
2012,7,37.5,"under","SF","SEA",-7.5,13,6,"SF","SEA"
2012,7,45,"under","CAR","DAL",2.5,14,19,"DAL","DAL"
2012,7,46.5,"under","IND","CLE",-1,17,13,"IND","IND"
2012,7,39.5,"under","MIN","ARI",-6.5,21,14,"MIN","MIN"
2012,7,44,"over","OAK","JAX",-6,26,23,"OAK","JAX"
2012,7,47,"over","NE","NYJ",-10.5,29,26,"NE","NYJ"
2012,7,46.5,"over","BUF","TEN",-4.5,34,35,"TEN","TEN"
2012,7,45.5,"under","CIN","PIT",-1,17,24,"PIT","PIT"
2012,7,45,"over","STL","GB",5,20,30,"GB","GB"
2012,7,47.5,"over","HOU","BAL",-6.5,43,13,"HOU","HOU"
2012,7,49.5,"over","TB","NO",1.5,28,35,"NO","NO"
2012,7,51.5,"under","NYG","WAS",-6.5,27,23,"NYG","WAS"
2012,7,47,"under","CHI","DET",-6.5,13,7,"CHI","DET"
2012,8,43,"over","MIN","TB",-5.5,17,36,"TB","TB"
2012,8,43,"over","PHI","ATL",-3,17,30,"ATL","ATL"
2012,8,41.5,"over","CHI","CAR",-7.5,23,22,"CHI","CAR"
2012,8,41,"under","CLE","SD",3,7,6,"CLE","CLE"
2012,8,47,"under","TEN","IND",-3,13,19,"IND","IND"
2012,8,48,"over","DAL","NYG",2.5,24,29,"NYG","NYG"
2012,8,45.5,"under","GB","JAX",-16,24,15,"GB","JAX"
2012,8,39,"push","NYJ","MIA",-1,9,30,"MIA","MIA"
2012,8,55,"under","DEN","NO",-6.5,34,14,"DEN","DEN"
2012,8,42.5,"under","KC","OAK",-1,16,26,"OAK","OAK"
2012,8,46,"over","STL","NE",7,7,45,"NE","NE"
2012,8,42.5,"over","DET","SEA",-3,28,24,"DET","DET"
2012,8,44,"under","PIT","WAS",-4.5,27,12,"PIT","PIT"
2012,8,38.5,"under","ARI","SF",7,3,24,"SF","SF"
2012,9,41,"over","SD","KC",-7,31,13,"SD","SD"
2012,9,48,"under","HOU","BUF",-11.5,21,9,"HOU","HOU"
2012,9,48.5,"under","WAS","CAR",-3,13,21,"CAR","CAR"
2012,9,47.5,"over","CIN","DEN",5.5,23,31,"DEN","DEN"
2012,9,44,"under","CLE","BAL",3.5,15,25,"BAL","BAL"
2012,9,43.5,"under","IND","MIA",2,23,20,"IND","IND"
2012,9,43.5,"over","GB","ARI",-10.5,31,17,"GB","GB"
2012,9,47.5,"under","ATL","DAL",-4.5,19,13,"ATL","ATL"
2012,9,44,"over","JAX","DET",6,14,31,"DET","DET"
2012,9,38.5,"over","SEA","MIN",-4,30,20,"SEA","SEA"
2012,9,43.5,"over","TEN","CHI",5,20,51,"CHI","CHI"
2012,9,47.5,"under","NYG","PIT",-3.5,20,24,"PIT","PIT"
2012,9,47.5,"over","OAK","TB",-1,32,42,"TB","TB"
2012,9,52,"under","NO","PHI",-3,28,13,"NO","NO"
2012,10,43.5,"under","JAX","IND",3.5,10,27,"IND","IND"
2012,10,54,"over","NE","BUF",-13.5,37,31,"NE","BUF"
2012,10,47,"over","CAR","DEN",4,14,36,"DEN","DEN"
2012,10,47.5,"under","CIN","NYG",4.5,31,13,"CIN","CIN"
2012,10,40,"under","CHI","HOU",-1,6,13,"HOU","HOU"
2012,10,45.5,"over","MIN","DET",3,34,24,"MIN","MIN"
2012,10,54,"over","NO","ATL",1.5,31,27,"NO","NO"
2012,10,38.5,"under","SEA","NYJ",-5.5,28,7,"SEA","SEA"
2012,10,44,"under","MIA","TEN",-7,3,37,"TEN","TEN"
2012,10,44.5,"over","PHI","DAL",2.5,23,38,"DAL","DAL"
2012,10,47.5,"over","BAL","OAK",-7.5,55,20,"BAL","BAL"
2012,10,38,"over","SF","STL",-13,24,24,"na","STL"
2012,10,47,"over","TB","SD",-3,34,24,"TB","TB"
2012,10,40,"under","PIT","KC",-13,16,13,"PIT","KC"
2012,11,46,"under","BUF","MIA",-2.5,19,14,"BUF","BUF"
2012,11,47,"over","CAR","TB",1.5,21,27,"TB","TB"
2012,11,43.5,"under","DAL","CLE",-7,23,20,"DAL","CLE"
2012,11,55,"over","NE","IND",-10,59,24,"NE","NE"
2012,11,44,"under","ATL","ARI",-9.5,23,19,"ATL","ARI"
2012,11,53.5,"under","DET","GB",3,20,24,"GB","GB"
2012,11,40.5,"over","HOU","JAX",-15.5,43,37,"HOU","JAX"
2012,11,42.5,"under","KC","CIN",3,6,28,"CIN","CIN"
2012,11,38.5,"over","STL","NYJ",-3.5,13,27,"NYJ","NYJ"
2012,11,46,"under","WAS","PHI",-3.5,31,6,"WAS","WAS"
2012,11,40.5,"under","PIT","BAL",3,10,13,"BAL","na"
2012,11,56,"under","OAK","NO",6.5,17,38,"NO","NO"
2012,11,48,"over","DEN","SD",-7.5,30,23,"DEN","SD"
2012,11,35,"over","SF","CHI",-5,32,7,"SF","SF"
2012,12,49,"over","DET","HOU",4,31,34,"HOU","DET"
2012,12,48.5,"over","NYJ","NE",7,19,49,"NE","NE"
2012,12,47.5,"over","DAL","WAS",-3.5,31,38,"WAS","WAS"
2012,12,51.5,"under","IND","BUF",-3,20,13,"IND","IND"
2012,12,33.5,"over","CLE","PIT",2,20,14,"CLE","CLE"
2012,12,51.5,"under","NYG","GB",-2.5,38,10,"NYG","NYG"
2012,12,45,"under","JAX","TEN",3.5,24,19,"JAX","JAX"
2012,12,42.5,"under","KC","DEN",10.5,9,17,"DEN","KC"
2012,12,38,"over","MIA","SEA",3,24,21,"MIA","MIA"
2012,12,39,"under","CHI","MIN",-6.5,28,10,"CHI","CHI"
2012,12,50,"over","NO","SF",1.5,21,31,"SF","SF"
2012,12,51,"under","CIN","OAK",-8,34,10,"CIN","CIN"
2012,12,36.5,"over","ARI","STL",-1,17,31,"STL","STL"
2012,12,47,"under","SD","BAL",1,13,16,"BAL","BAL"
2012,12,51.5,"under","TB","ATL",1.5,23,24,"ATL","TB"
2012,12,42,"over","PHI","CAR",3,22,30,"CAR","CAR"
2012,13,55,"under","ATL","NO",-3.5,23,13,"ATL","ATL"
2012,13,51,"over","DET","IND",-7,33,35,"IND","IND"
2012,13,36.5,"under","NYJ","ARI",-6,7,6,"NYJ","ARI"
2012,13,42,"over","BUF","JAX",-6,34,18,"BUF","BUF"
2012,13,41,"over","KC","CAR",6,27,21,"KC","KC"
2012,13,51.5,"under","MIA","NE",9,16,23,"NE","MIA"
2012,13,47,"under","GB","MIN",-7.5,23,14,"GB","GB"
2012,13,47,"under","TEN","HOU",7,10,24,"HOU","HOU"
2012,13,44,"over","DAL","PHI",-10.5,38,33,"DAL","PHI"
2012,13,36.5,"over","BAL","PIT",-7.5,20,23,"PIT","PIT"
2012,13,39.5,"under","OAK","CLE",2.5,17,20,"CLE","CLE"
2012,13,41,"under","STL","SF",8,16,13,"STL","STL"
2012,13,46,"under","SD","CIN",2.5,13,20,"CIN","CIN"
2012,13,37,"over","CHI","SEA",-3.5,17,23,"SEA","SEA"
2012,13,50,"over","DEN","TB",-7.5,31,23,"DEN","DEN"
2012,13,50,"under","WAS","NYG",3,17,16,"WAS","WAS"
2012,14,47,"under","OAK","DEN",10.5,13,26,"DEN","DEN"
2012,14,47,"over","CAR","ATL",3.5,30,20,"CAR","CAR"
2012,14,36,"over","SEA","ARI",-10,58,0,"SEA","SEA"
2012,14,46,"under","CIN","DAL",-3.5,19,20,"DAL","DAL"
2012,14,49,"under","GB","DET",-6.5,27,20,"GB","GB"
2012,14,39,"under","JAX","NYJ",3,10,17,"NYJ","NYJ"
2012,14,38,"under","CLE","KC",-7,30,7,"CLE","CLE"
2012,14,38.5,"over","SF","MIA",-10.5,27,13,"SF","SF"
2012,14,40.5,"under","MIN","CHI",1.5,21,14,"MIN","MIN"
2012,14,51.5,"over","NYG","NO",-4.5,52,27,"NYG","NYG"
2012,14,47,"over","IND","TEN",-4,27,23,"IND","na"
2012,14,48,"under","TB","PHI",-7,21,23,"PHI","PHI"
2012,14,42.5,"under","BUF","STL",-3,12,15,"STL","STL"
2012,14,48,"over","WAS","BAL",-1.5,31,28,"WAS","WAS"
2012,14,38,"over","PIT","SD",-7.5,24,34,"SD","SD"
2012,14,51,"over","NE","HOU",-5.5,42,14,"NE","NE"
2012,15,45,"over","PHI","CIN",5,13,34,"CIN","CIN"
2012,15,50,"under","ATL","NYG",0,34,0,"ATL","ATL"
2012,15,44,"over","BUF","SEA",5,17,50,"SEA","SEA"
2012,15,45.5,"under","SD","CAR",-3,7,31,"CAR","CAR"
2012,15,43.5,"under","CHI","GB",3,13,21,"GB","GB"
2012,15,48,"under","HOU","IND",-10.5,29,17,"HOU","HOU"
2012,15,43.5,"over","ARI","DET",6.5,38,10,"ARI","ARI"
2012,15,46,"over","DAL","PIT",2.5,27,24,"DAL","DAL"
2012,15,38,"under","MIA","JAX",-7.5,24,3,"MIA","MIA"
2012,15,44,"under","OAK","KC",-4.5,15,0,"OAK","OAK"
2012,15,39.5,"over","STL","MIN",-2.5,22,36,"MIN","MIN"
2012,15,48,"over","BAL","DEN",3,17,34,"DEN","DEN"
2012,15,47.5,"over","NE","SF",-5,34,41,"SF","SF"
2012,15,55,"under","NO","TB",-3.5,41,0,"NO","NO"
2012,15,40.5,"over","CLE","WAS",-4,21,38,"WAS","WAS"
2012,15,42,"under","TEN","NYJ",-1,14,10,"TEN","TEN"
2012,16,50.5,"under","DET","ATL",4,18,31,"ATL","ATL"
2012,16,43,"under","MIA","BUF",-5,24,10,"MIA","MIA"
2012,16,40,"under","PIT","CIN",-3.5,10,13,"CIN","CIN"
2012,16,44,"over","DEN","CLE",-11,34,12,"DEN","DEN"
2012,16,36.5,"over","ARI","CHI",7,13,28,"CHI","CHI"
2012,16,51,"under","JAX","NE",14.5,16,23,"NE","JAX"
2012,16,41.5,"under","KC","IND",6,13,20,"IND","IND"
2012,16,43.5,"under","HOU","MIN",-7.5,6,23,"MIN","MIN"
2012,16,54.5,"over","DAL","NO",-3,31,34,"NO","NO"
2012,16,44.5,"over","GB","TEN",-11,55,7,"GB","GB"
2012,16,46,"over","PHI","WAS",6,20,27,"WAS","WAS"
2012,16,47,"under","CAR","OAK",-9.5,17,6,"CAR","CAR"
2012,16,44,"under","TB","STL",-3,13,28,"STL","STL"
2012,16,47,"push","BAL","NYG",2.5,33,14,"BAL","BAL"
2012,16,38,"over","NYJ","SD",-3,17,27,"SD","SD"
2012,16,40.5,"over","SEA","SF",-2,42,13,"SEA","SEA"
2012,17,54,"over","NO","CAR",-4,38,44,"CAR","CAR"
2012,17,36,"under","PIT","CLE",-9.5,24,10,"PIT","PIT"
2012,17,47,"under","IND","HOU",6,28,16,"IND","IND"
2012,17,39.5,"over","SF","ARI",-16.5,27,13,"SF","ARI"
2012,17,49,"under","WAS","DAL",-3,28,18,"WAS","WAS"
2012,17,46,"over","DET","CHI",3,24,26,"CHI","DET"
2012,17,42,"over","TEN","JAX",-5.5,38,20,"TEN","TEN"
2012,17,41.5,"under","DEN","KC",-17,38,3,"DEN","DEN"
2012,17,46.5,"under","NE","MIA",-10,28,0,"NE","NE"
2012,17,46,"over","MIN","GB",3,37,34,"MIN","MIN"
2012,17,41,"under","BUF","NYJ",-3.5,28,9,"BUF","BUF"
2012,17,44.5,"over","NYG","PHI",-6.5,42,7,"NYG","NYG"
2012,17,41.5,"over","SD","OAK",-8,24,21,"SD","OAK"
2012,17,42.5,"under","SEA","STL",-12,20,13,"SEA","STL"
2012,17,42.5,"under","CIN","BAL",-3,23,17,"CIN","CIN"
2012,17,46,"under","ATL","TB",-3,17,22,"TB","TB"
2012,18,42.5,"under","HOU","CIN",-4,19,13,"HOU","HOU"
2012,18,44.5,"under","GB","MIN",-11,24,10,"GB","GB"
2012,18,47,"under","BAL","IND",-7,24,9,"BAL","BAL"
2012,18,45,"under","WAS","SEA",3,14,24,"SEA","SEA"
2012,19,45.5,"over","SF","GB",-3,45,31,"SF","SF"
2012,19,44.5,"over","DEN","BAL",-9,35,38,"BAL","BAL"
2012,19,51,"over","NE","HOU",-9.5,41,28,"NE","NE"
2012,19,47,"over","ATL","SEA",-3,30,28,"ATL","SEA"
2012,20,49,"over","ATL","SF",4.5,24,28,"SF","ATL"
2012,20,51.5,"under","NE","BAL",-7.5,13,28,"BAL","BAL"
2012,21,48,"over","SF","BAL",-4.5,31,34,"BAL","BAL"
2013,1,48,"over","DEN","BAL",-7.5,49,27,"DEN","DEN"
2013,1,54.5,"under","NO","ATL",-3.5,23,17,"NO","NO"
2013,1,50.5,"under","BUF","NE",10.5,21,23,"NE","BUF"
2013,1,44.5,"under","CAR","SEA",3.5,7,12,"SEA","SEA"
2013,1,41.5,"over","CHI","CIN",-3,24,21,"CHI","na"
2013,1,41.5,"over","STL","ARI",-3.5,27,24,"STL","ARI"
2013,1,48,"over","SF","GB",-5,34,28,"SF","SF"
2013,1,42.5,"under","JAX","KC",4.5,2,28,"KC","KC"
2013,1,40.5,"under","CLE","MIA",-2.5,10,23,"MIA","MIA"
2013,1,46,"over","DET","MIN",-4.5,34,24,"DET","DET"
2013,1,49.5,"over","DAL","NYG",-3.5,36,31,"DAL","DAL"
2013,1,40,"under","NYJ","TB",6,18,17,"NYJ","NYJ"
2013,1,42,"under","PIT","TEN",-6,9,16,"TEN","TEN"
2013,1,45,"under","IND","OAK",-11.5,21,17,"IND","OAK"
2013,1,52,"over","WAS","PHI",-4.5,27,33,"PHI","PHI"
2013,1,44,"over","SD","HOU",6.5,28,31,"HOU","SD"
2013,2,43,"under","NE","NYJ",-11.5,13,10,"NE","NYJ"
2013,2,43.5,"over","BUF","CAR",3.5,24,23,"BUF","BUF"
2013,2,43.5,"under","BAL","CLE",-7,14,6,"BAL","BAL"
2013,2,47.5,"under","ARI","DET",2,25,21,"ARI","ARI"
2013,2,45,"under","KC","DAL",-3,17,16,"KC","DAL"
2013,2,40.5,"under","OAK","JAX",-5,19,9,"OAK","OAK"
2013,2,43.5,"over","IND","MIA",-3,20,24,"MIA","MIA"
2013,2,41,"over","CHI","MIN",-6.5,31,30,"CHI","MIN"
2013,2,52.5,"over","NYG","DEN",4,23,41,"DEN","DEN"
2013,2,42.5,"over","HOU","TEN",-9,30,24,"HOU","TEN"
2013,2,47.5,"over","ATL","STL",-5.5,31,24,"ATL","ATL"
2013,2,51,"over","PHI","SD",-7.5,30,33,"SD","SD"
2013,2,43.5,"under","SEA","SF",-2.5,29,3,"SEA","SEA"
2013,2,48.5,"under","TB","NO",4,14,16,"NO","TB"
2013,2,48.5,"over","GB","WAS",-8,38,20,"GB","GB"
2013,2,40,"under","CIN","PIT",-6.5,20,10,"CIN","CIN"
2013,3,50,"under","PHI","KC",-3.5,16,26,"KC","KC"
2013,3,45.5,"over","MIA","ATL",-2.5,27,23,"MIA","MIA"
2013,3,41,"over","NYJ","BUF",-2.5,27,20,"NYJ","NYJ"
2013,3,46.5,"under","CAR","NYG",3,38,0,"CAR","CAR"
2013,3,49.5,"over","CIN","GB",3,34,30,"CIN","CIN"
2013,3,40,"over","MIN","CLE",-7,27,31,"CLE","CLE"
2013,3,45.5,"under","SF","IND",-10,7,27,"IND","IND"
2013,3,48.5,"under","NO","ARI",-7.5,31,7,"NO","NO"
2013,3,39,"over","SEA","JAX",-20,45,17,"SEA","SEA"
2013,3,40.5,"over","PIT","CHI",2.5,23,40,"CHI","CHI"
2013,3,47.5,"under","DAL","STL",-3.5,31,7,"DAL","DAL"
2013,3,44.5,"under","BAL","HOU",1,30,9,"BAL","BAL"
2013,3,43,"under","TEN","SD",-3,20,17,"TEN","na"
2013,3,44.5,"under","NE","TB",-7.5,23,3,"NE","NE"
2013,3,48.5,"under","WAS","DET",1,20,27,"DET","DET"
2013,3,48.5,"over","DEN","OAK",-16.5,37,21,"DEN","OAK"
2013,4,42.5,"over","STL","SF",4,11,35,"SF","SF"
2013,4,45,"under","BUF","BAL",4,23,20,"BUF","BUF"
2013,4,48,"over","DET","CHI",-2.5,40,32,"DET","DET"
2013,4,42.5,"under","CLE","CIN",4.5,17,6,"CLE","CLE"
2013,4,40,"under","TB","ARI",-2.5,10,13,"ARI","ARI"
2013,4,41,"over","HOU","SEA",2,20,23,"SEA","SEA"
2013,4,42.5,"under","JAX","IND",9.5,3,37,"IND","IND"
2013,4,41.5,"over","MIN","PIT",3,34,27,"MIN","MIN"
2013,4,49,"over","ATL","NE",-3,23,30,"NE","NE"
2013,4,43.5,"under","KC","NYG",-4.5,31,7,"KC","KC"
2013,4,40.5,"over","TEN","NYJ",-3.5,38,13,"TEN","TEN"
2013,4,57.5,"over","DEN","PHI",-11.5,52,20,"DEN","DEN"
2013,4,45.5,"under","OAK","WAS",4,14,24,"WAS","WAS"
2013,4,47,"over","SD","DAL",1.5,30,21,"SD","SD"
2013,4,48.5,"over","NO","MIA",-7.5,38,17,"NO","NO"
2013,5,40.5,"over","CLE","BUF",-4,37,24,"CLE","CLE"
2013,5,50.5,"under","CHI","NO",1.5,18,26,"NO","NO"
2013,5,45.5,"under","CIN","NE",1,13,6,"CIN","CIN"
2013,5,43.5,"over","IND","SEA",3,34,28,"IND","IND"
2013,5,41.5,"under","ARI","CAR",3,22,6,"ARI","ARI"
2013,5,56,"over","DAL","DEN",9,48,51,"DEN","DAL"
2013,5,53,"under","GB","DET",-9.5,22,9,"GB","GB"
2013,5,43,"under","SF","HOU",-4.5,34,3,"SF","SF"
